ID,filename,source,filetype,band_abbrev,abbrev_type,band,thedate,date_format,date_right_after_band,score
565850.html,01 - Presentation.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565913.html,Is She Really Going Out With Him.flac,DimeaDozen,flac,is she really going out with him,notband,notband,,nodate,False,0
565921.html,01 Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565984.html,14 Unknown Track.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565926.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565983.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565982.html,Track10.shn,DimeaDozen,shn,track,notband,,,nodate,False,0
565979.html,09-Transmission.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565978.html,19-Fuck the Kids.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565977.html,01-Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565972.html,cd1 - Track 01.flac,DimeaDozen,flac,cd,notband,,,nodate,False,0
565969.html,2.00 Enter Stage.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565965.html,01 - Iron fist.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565964.html,01 - Rise.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565957.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565956.html,25 Livin' On The Edge.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565950.html,01. La Grande Spirale.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565949.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565944.html,01-Announcement.FLAC,DimeaDozen,FLAC,,blank,,,nodate,False,0
565943.html,10.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565940.html,001.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565939.html,01 intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565938.html,Matrix_07.flac,DimeaDozen,flac,matrix,notband,notband,,nodate,False,0
565935.html,01 I've Been Waiting For You.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565932.html,007.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565930.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566091.html,Track_01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566092.html,Track_01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566093.html,01 - Marriage tree (instr).flac,DimeaDozen,flac,,blank,,,nodate,False,0
566271.html,01 - Saturday's Kids.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566268.html,track001.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566267.html,31 Forever - One Reporter's Opinion.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566263.html,artist - Track 01.flac,DimeaDozen,flac,artist - track,notband,,,nodate,False,0
566262.html,01 Hypnagog.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566257.html,01 Sacrifice.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566253.html,01 Track0101.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566250.html,32 Fun House.flac,DimeaDozen,flac,,blank,,,nodate,False,0
84c77f92a8f02a0d5f29113b3eda962ca5716937,02 Let It Rock.flac,LosslessLegs,flac,,blank,,,nodate,False,0
566247.html,01-Gin House.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566244.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566239.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566236.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566235.html,01 Under My Wheels.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566232.html,Titel 01.flac,DimeaDozen,flac,titel,notband,,,nodate,False,0
566227.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566226.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566224.html,01 Double Trouble Two.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566221.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566218.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566214.html,01. Fashion (David Bowie Taped Intro 1).flac,DimeaDozen,flac,,blank,,,nodate,False,0
566213.html,01-Somebody's Knocking.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566270.html,1. First Set.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566272.html,01. Winning Streak.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566207.html,d1t01.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
566273.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566325.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566317.html,1-01 Rainy Day Women #12 &amp; 35.flac,DimeaDozen,flac,,blank,,,nodate,False,0
52677374ccbd20cc35dbce25ac5b7018e9a8af0a,d1t01.flac,LosslessLegs,flac,d,notband,notband,,nodate,False,0
566313.html,01 Man Against Machine.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566312.html,01  After The Gold Rush.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566311.html,01 Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566310.html,09 - Lip Gloss And Black.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566309.html,01 Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566308.html,01 Unknown.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566302.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566298.html,01 Don't Cry no Tears.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566296.html,6 Femme Fatale.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566293.html,2.Intro 2.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566291.html,01 Calling Elvis.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566290.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566289.html,01 intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566287.html,01 Reanimated Sacrifice.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566284.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566283.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566281.html,01-welcome applause.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566274.html,1- Second Ballad.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566211.html,15 Girls Just Wanna Have Fun.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566205.html,01. Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566099.html,01 Little Paper Birds.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566154.html,001 White Horse Gyspy Sally's.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566151.html,17. Private Hell.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566149.html,Track12.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566143.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566142.html,01  After The Gold Rush.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566140.html,11 Ain't I Woman.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566137.html,01. intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566134.html,14. Precious.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566131.html,01 - Introduction.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566130.html,21 Fireworks Medley (Orchestra Only).flac,DimeaDozen,flac,,blank,,,nodate,False,0
566124.html,12. Precious.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566123.html,10 - Set The House Ablaze.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566122.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566121.html,01-Somebody's Knocking.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566120.html,10-Sunday Bloody Sunday.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566118.html,01-Somebody's Knocking.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566117.html,cd1 - Track 01.flac,DimeaDozen,flac,cd,notband,,,nodate,False,0
566115.html,01 Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566108.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566107.html,01_intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566105.html,CD Track 08.flac,DimeaDozen,flac,cd track,notband,,,nodate,False,0
566102.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566152.html,01-Somebody's Knocking.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566156.html,10 Sunday Bloody Sunday.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566204.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566158.html,Track101.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566203.html,01 The Magic Breeze.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566202.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566200.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566195.html,"01 Nice, Nice, Very Nice.flac",DimeaDozen,flac,,blank,,,nodate,False,0
566194.html,10 Sometimes.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566193.html,1 - Radio Intro.mp2,DimeaDozen,mp2,,blank,,,nodate,False,0
566191.html,01 intro (video - Monkey to Man).flac,DimeaDozen,flac,,blank,,,nodate,False,0
566187.html,"01 - Dames, Booze, Chains &amp; Boots.flac",DimeaDozen,flac,,blank,,,nodate,False,0
566181.html,t01 After The Goldrush.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
ff3fe93793664814e48139fbd51022e73347ec86,d1t01.The Ramones-Rockaway Beach.flac,LosslessLegs,flac,d,notband,notband,,nodate,False,0
566177.html,01 Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566172.html,Track24.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566169.html,01 - Punk Rock And Roll.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566167.html,01-Track 01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566166.html,01.mp3,DimeaDozen,mp3,,blank,,,nodate,False,0
566165.html,01.mp3,DimeaDozen,mp3,,blank,,,nodate,False,0
566164.html,01 Gush.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566163.html,01 Believing.mp3,DimeaDozen,mp3,,blank,,,nodate,False,0
566162.html,01.mp3,DimeaDozen,mp3,,blank,,,nodate,False,0
566161.html,01-Low Spark Of High-Heeled Boys.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566160.html,01 Reigen seliger Geister.mp3,DimeaDozen,mp3,,blank,,,nodate,False,0
f72aad55d3edb4bcb861d2ef2b10cadca4c3c174,01 Instrumental.flac,LosslessLegs,flac,,blank,,,nodate,False,0
565847.html,01. Nada em V?o.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567282.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565505.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
0d8c78ad98c68ff350ab72972fc36dc3eacef45f,01 I'm Always in Love.flac,LosslessLegs,flac,,blank,,,nodate,False,0
565533.html,13 Echoes.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565527.html,01 - [audience].flac,DimeaDozen,flac,,blank,,,nodate,False,0
565523.html,02 - Bucket O'Trouble.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565515.html,track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
6ee833ded43b5ea44053b194ac09b4da9a9cca1c,01.flac,LosslessLegs,flac,,blank,,,nodate,False,0
565512.html,01 - Headup.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565511.html,09 - King of contradiction.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565508.html,11.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565507.html,01. doctor doctor.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565504.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565840.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
92ba4d1eb6f423bad2f8b809818b0e2ae1ecf16e,01 Darkness Darkness.flac,LosslessLegs,flac,,blank,,,nodate,False,0
ef1418b326e2b65c1f7f48028f11d1dc0d62c669,01 Born On The Bayou.flac,LosslessLegs,flac,,blank,,,nodate,False,0
2d826273fa6e3974eda40565c90d56f3902e555b,02 You're My Love Interest.flac,LosslessLegs,flac,,blank,,,nodate,False,0
587939.html,21 Tangled Up In Blue.flac,Etree,flac,,blank,,,nodate,False,0
de527ba845c5940c8919c21fce19dd043b987f31,01 Rock And Roll Doctor.flac,LosslessLegs,flac,,blank,,,nodate,False,0
83b71425e278e70cef45a6a848568df3983fd5cb,01 Conversation-Solo Bass.flac,LosslessLegs,flac,,blank,,,nodate,False,0
44aeed5b641dc95cf508661773b035cbb515bf28,01 Say Goodbye.flac,LosslessLegs,flac,,blank,,,nodate,False,0
587932.html,01 Crowd.flac,Etree,flac,,blank,,,nodate,False,0
587931.html,01 Crowd.flac,Etree,flac,,blank,,,nodate,False,0
587922.html,07 Unknown.flac,Etree,flac,,blank,,,nodate,False,0
cd9af8d82ee71467bdc858e5856f35fae209427c,01 Son of a Son of a Sailor.flac,LosslessLegs,flac,,blank,,,nodate,False,0
565537.html,"01 Careful With That Axe, Eugene.flac",DimeaDozen,flac,,blank,,,nodate,False,0
565540.html,11 Echoes.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565541.html,01 DR0000_0080.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565606.html,prrp014d1t01.flac,DimeaDozen,flac,prrp,notband,notband,,nodate,False,0
565604.html,01-Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565601.html,01 - Dames Booze Chains And Boots.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565600.html,Track0001.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565597.html,d1t01.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
565593.html,01-Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565591.html,cd1 - Track 01.flac,DimeaDozen,flac,cd,notband,,,nodate,False,0
565585.html,01. Shoot A Hole Into The Sun (PA).flac,DimeaDozen,flac,,blank,,,nodate,False,0
565583.html,01 STE-002.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565580.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565578.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565576.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565575.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565564.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565563.html,01DanceOnAVolcano.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565560.html,01. Nothing To Say.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565558.html,1-01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
8cc641d60493d3ba6b460ea72500bb7b240081f5,01 Dedication To Dick Latvala.flac,LosslessLegs,flac,,blank,,,nodate,False,0
565552.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565551.html,13 Mirror in the Bathroom.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565543.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
587904.html,01 Intro #1.flac,Etree,flac,,blank,,,nodate,False,0
587902.html,15.flac,Etree,flac,,blank,,,nodate,False,0
587897.html,22 Where It's At.flac,Etree,flac,,blank,,,nodate,False,0
587722.html,05 In The Kitchen.flac,Etree,flac,,blank,,,nodate,False,0
587712.html,01.flac,Etree,flac,,blank,,,nodate,False,0
587704.html,matrix01.flac,Etree,flac,matrix,notband,notband,,nodate,False,0
587469.html,04 the blues banter.flac,Etree,flac,,blank,,,nodate,False,0
587470.html,01 Getchall In The Mood.flac,Etree,flac,,blank,,,nodate,False,0
587669.html,01.flac,Etree,flac,,blank,,,nodate,False,0
587668.html,01.flac,Etree,flac,,blank,,,nodate,False,0
587657.html,01.flac,Etree,flac,,blank,,,nodate,False,0
587656.html,01.flac,Etree,flac,,blank,,,nodate,False,0
587496.html,01 Zindabad.flac,Etree,flac,,blank,,,nodate,False,0
587497.html,01 Day Dream.flac,Etree,flac,,blank,,,nodate,False,0
587630.html,01 Henery Parsons Died.flac,Etree,flac,,blank,,,nodate,False,0
587619.html,00 - introduction.flac,Etree,flac,,blank,,,nodate,False,0
587609.html,01 intro.flac,Etree,flac,,blank,,,nodate,False,0
587608.html,01 crowd banter.flac,Etree,flac,,blank,,,nodate,False,0
587602.html,01 One Are Steve.flac,Etree,flac,,blank,,,nodate,False,0
587531.html,01 Home.flac,Etree,flac,,blank,,,nodate,False,0
587532.html,01 Intro.flac,Etree,flac,,blank,,,nodate,False,0
587585.html,01 crowd.flac,Etree,flac,,blank,,,nodate,False,0
587542.html,01 BLues Man.flac,Etree,flac,,blank,,,nodate,False,0
587545.html,01 Baby Please Don't Leave.flac,Etree,flac,,blank,,,nodate,False,0
587569.html,01 crowd.flac,Etree,flac,,blank,,,nodate,False,0
587713.html,01.flac,Etree,flac,,blank,,,nodate,False,0
587723.html,05 In The Kitchen.flac,Etree,flac,,blank,,,nodate,False,0
587896.html,06.flac,Etree,flac,,blank,,,nodate,False,0
587724.html,05 In The Kitchen.flac,Etree,flac,,blank,,,nodate,False,0
587895.html,05 Lectric Chair.flac,Etree,flac,,blank,,,nodate,False,0
587889.html,07.flac,Etree,flac,,blank,,,nodate,False,0
587885.html,01 Cold Rain &amp; Snow.flac,Etree,flac,,blank,,,nodate,False,0
587884.html,01 Moma Dance.flac,Etree,flac,,blank,,,nodate,False,0
587882.html,01 Farmhouse.flac,Etree,flac,,blank,,,nodate,False,0
587875.html,11.flac,Etree,flac,,blank,,,nodate,False,0
587860.html,05 Mama Knows.flac,Etree,flac,,blank,,,nodate,False,0
587366.html,10 Audio Track.flac,Etree,flac,,blank,,,nodate,False,0
587367.html,01 Stealing Time From The Faulty Plan.flac,Etree,flac,,blank,,,nodate,False,0
587370.html,01 Stealing Time From The Faulty Plan.flac,Etree,flac,,blank,,,nodate,False,0
587374.html,08 Shining Star.flac,Etree,flac,,blank,,,nodate,False,0
587838.html,"T.Flyer-Disc01,Track01.flac",Etree,flac,t.flyer-disc,notband,,,nodate,False,0
587837.html,13 Never Gonna Change.flac,Etree,flac,,blank,,,nodate,False,0
587832.html,01 - There's No Underwear in Space.flac,Etree,flac,,blank,,,nodate,False,0
587391.html,01 Crowd Control.flac,Etree,flac,,blank,,,nodate,False,0
587417.html,01 The Wedge.flac,Etree,flac,,blank,,,nodate,False,0
587432.html,12 Millie.flac,Etree,flac,,blank,,,nodate,False,0
587433.html,12 Millie.flac,Etree,flac,,blank,,,nodate,False,0
587434.html,12 Millie.flac,Etree,flac,,blank,,,nodate,False,0
587435.html,12 Millie.flac,Etree,flac,,blank,,,nodate,False,0
587436.html,12 Millie.flac,Etree,flac,,blank,,,nodate,False,0
565608.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
fabdfd369692fe58055a3ffe60d971d9d953306a,01.flac,LosslessLegs,flac,,blank,,,nodate,False,0
f2eaec89472c9c3b9ab45f5d102069d4a38e7de3,01 Josianne.flac,LosslessLegs,flac,,blank,,,nodate,False,0
565778.html,01 Hands of Time.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565771.html,d1t01.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
565763.html,T01 - Intro - Land of Hope &amp; Glory - Over the Rainbow.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
565761.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565757.html,track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
87e156de855a0c34d2e58af39002a4b766d76589,01 Love Letter.flac,LosslessLegs,flac,,blank,,,nodate,False,0
ea33cc0f11acad2dfc78929d79c204ed586111f3,01 Used to Rule the World.flac,LosslessLegs,flac,,blank,,,nodate,False,0
565749.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565745.html,28 Slip It In.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565743.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565741.html,01 Intro Terminator Title Credits.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565738.html,d1t01-stripped.shn,DimeaDozen,shn,d,notband,notband,,nodate,False,0
565730.html,01 A House is not a Motel.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565729.html,01 Hells Bells.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565724.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565722.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565719.html,01. Ama Tu Mama.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565716.html,209 Light Of Day.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565715.html,101 The Motel.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565712.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565710.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565709.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565776.html,18 Rappels.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565782.html,00 (intro).flac,DimeaDozen,flac,,blank,,,nodate,False,0
565705.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565783.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565837.html,01 - Bowing to Bud.mp2,DimeaDozen,mp2,,blank,,,nodate,False,0
565834.html,04 Summertime In England.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565832.html,4SatansMillenium.flac,DimeaDozen,flac,,blank,,,nodate,False,0
5a8d30c2205e0deed0ea07eb29e015420475fe0f,02 I Wonder (Why Are You So Mean To Me).flac,LosslessLegs,flac,,blank,,,nodate,False,0
d1ca063ad51903c84abffda9efea7e2f71de3a4f,Disc101-All By Myself.flac,LosslessLegs,flac,disc,notband,,,nodate,False,0
565826.html,R09_0004_r8b01.flac,DimeaDozen,flac,r,notband,notband,,nodate,False,0
565821.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565819.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565814.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565813.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
